property_id,property_name_text,address_line1_text,city_name_text,state_code,zip_code,latitude,longitude,property_total_unit_count,owner_contact_email_text,mgmt_contact_email_text
800245628,Four Meeting Place                                ,4 Meeting Place Dr,Exeter,NH,3833,42.988383,-70.96365399999999,4,dtotman@avestahousing.org,theynen@avestahousing.org
800245703,Sinclair Way                                      ,350 W Patrick St,Frederick,MD,21701,39.4125496,-77.4201841,60,jhoover@coniferllc.com,tjohnson@coniferllc.com
800245627,One Meeting Place                                 ,1 Meeting Place Dr,Exeter,NH,3833,42.9894699,-70.96332699999999,36,dtotman@avestahousing.org,theynen@avestahousing.org
800245715,Gateway Tower                                     ,600 W Superior St,Duluth,MN,55802,46.7806169,-92.105998,146,ncashman@centercityhousing.org,ncashman@centercityhousing.org
800245738,Pembroke Commons                                  ,1055 Pembroke St,Bridgeport,CT,6608,41.1887116,-73.17806019999999,19, , 
800245739,Lotus Landing Apartments                          ,5545 Sky Pkwy,Sacramento,CA,95823,38.5027189,-121.4362563,207,mblackburn@epmi-co.com,Jamie.Veliquette@fpimgt.com
800245744,Clifton Main Mews                                 ,988 Main Ave,Clifton,NJ,7011,40.871255,-74.1353393,50,Ken@regandevelopment.com,JHoover@TMO.com
800245807,Vista Monterrey                                   ,650 Jose Marti Blvd,Brownsville,TX,78526,25.956834,-97.499389,110,MAdami@Rise-Residential.com,jenders@rise-residential.com
800245915,Balsam Hill Apartments                            ,2020 Commerce Blvd,Mound,MN,55364,44.94159,-93.66563909999999,51,amoeller@aeonmn.org,nmunsch@aeonmn.org
800245914,Artisan at Judson Park                            ,5030 N Loop 1604 E,San Antonio,TX,78247,29.6000787,-98.39307149999999,114,edgar@franklinmgt.net,rbaldwin@franklinmgt.net
800245974,Provision at Four Corners                         ,15014 Old Richmond Rd,Sugar Land,TX,77498,29.6701406,-95.6503858,122,jharris@gardnercapital.com,nsolano@allied-orion.com
800245975,Reserve at Engel Road                             ,135 Engel Road,New Braunfels,TX,78132,29.652741,-98.18769549999999,86,Brian.McGreedy@mvg.com,Dave.Liette@mvg.com
800245980,La Madrid Apartments                              ,11320 Manchaca Rd,Austin,TX,78748,30.1560431,-97.8345308,85,lisa@saigebrook.com,sbaker@accoladepm.com
800245979,Tennessee Green                                   ,341 N Tennessee Ave,Atlantic City,NJ,8401,39.3674432,-74.4312204,64,kkavanaugh@rpmdev.com,bsaft@rpmdev.com
800245990,Luther Senior Center East                         ,1931 Luther Pl,Richland,WA,99354,46.3017251,-119.2802938,8,gaweible@frontier.com,kconway@grb.com
800246011,Brinkley Hill Apartments                          ,6021 Thunder Hill Ct,Fort Washington,MD,20744,38.8072112,-76.9594451,59,jhoover@coniferllc.com,tjohnson@coniferllc.com
800246085,River Run Meadows                                 ,190 Spring Grove Court,Birdsboro,PA,19508,40.294449,-75.8924917,53,mcarper@hdcweb.com,sbrown@hdcweb.com
800246024,Toms River Senior Apartments                      ,2121 Massachusetts Ave,Toms River,NJ,8755,40.0343662,-74.2327707,96,mdemayo@walters-group.com,mdemayo@walters-group.com
800246135,Clough Farm Apartments                            ,8 Braemoor Woods Rd,Salem,NH,3079,42.7683163,-71.2127509,31,stevenlewis95@comcast.net,dpetruzzi@elmgrovecompanies.com
800246201,Renaissance Square Apartments                     ,3801 W.G. Daniels Drive,Fort Worth,TX,76105,32.7080898,-97.283801,130,bking@columbiares.com,Lsmith@columbiares.com
800246211,The John Wenum Family Apartments                  ,700 Herriot Drive,Mauston,WI,53948,43.8031304,-90.0611976,2,donna@cwcac.org,donna@cwcac.org
800246202,Myers Place                                       ,1585 Dempster St Ste 110,Mt Prospect,IL,60056,42.0369765,-87.9599657,25,Cullen@updevelopers.com,Kelly@upachicago.com
800246338,Santos Place                                      ,6940 62nd Ave NE,Seattle,WA,98115,47.6792967,-122.2616855,50,Gordonm@solid-ground.org,mtuell@alliedresidential.com
800246307,Fort Monmouth Historic Housing                    ,51 Gosselin Avenue,Oceanport,NJ,7757,40.314102,-74.04079899999999,48,bmcbride@rpmdev.com,Htorres@rpmdev.com
800246361,Fitchburg Yarn                                    ,1248 Main St,Fitchburg,MA,1420,42.5880191,-71.811292,11,lcurtis@winnco.com,jkruppens@winnco.com
800246363,Kensington Square Apartments                      ,535 Abbe Rd S,Elyria,OH,44035,41.3663856,-82.0784833,187,larrylooney@abcmgt.com,devonpalmoswski@abcmgt.com
800246364,Hayes at Railroad Square                          ,14 Granite St,Haverhill,MA,1832,42.7742075,-71.0849218,31,whg@poua.org,whg@poua.org
800246365,Franklin Light & Power Mill                       ,100 Memorial St,Franklin,NH,3235,43.44557959999999,-71.6480014,41,cfoley@catchhousing.org,kroy@alliancenh.com
800246366,Glassworks at Aberdeen                            ,145 Cliffwood Ave,Cliffwood,NJ,7721,40.4309426,-74.2382914,105,bingerman@ingerman.com,mjosephs@ingerman.com
800246404,Bourne Mill Apartments                            ,1 Mill St,Tiverton,RI,2878,41.6707218,-71.1778025,160, ,ddonovan@peabodyproperties.com
800246455,Cloister Heights Apartments                       ,830 W Main St,Ephrata,PA,17522,40.1865267,-76.1895359,13,lgreener@communitybasics.com,jraff@communitybasics.com
800246456,The Hitchner                                      ,530 Exeter Ave,West Pittston,PA,18643,41.3338212,-75.7989735,16,mhanley@uncnepa.org,rkropa@ndcrealestate.com
800246458,Miller Avenue Apartments                          ,15 Miller Ave,Duquesne,PA,15110,40.383292,-79.859732,9,lswanson@actionhousing.org,rdonner@shms-actionhousing.org
800246457,Willows at Landisville                            ,2 Elmwood Avenue,Landisville,PA,17538,40.0963711,-76.4046472,57,bingerman@ingerman.com,mjosephs@ingerman.com
800246459,Brantwood ll                                      ,4142 Parkside Ave,Philadelphia,PA,19104,39.9757991,-75.20891069999999,12,mdambly@pennrose.com,lfelgar@pennrose.com
800246460,B'nai B'rith Apartments                           ,130 S 3rd St,Harrisburg,PA,17101,40.2592761,-76.8789767,147,kflynn@jldmgtgroup.com,jdimpsey@jldmgtgroup.com
800246525,Grace Meadows                                     ,467 Woodsview Sq,Jeffersonville,OH,43128,39.6546201,-83.5693641,37,jwoda@wodagroup.com,kdowler@wodagroup.com
800246520,1 Gurney Street                                   ,1 Gurney St,Boston,MA,2120,42.3317631,-71.09598609999999,40,pflaherty@missionhillsnhs.org,jregis@maloneyproperties.com
800246598,Brown Apartments                                  ,74 Taylor Dr,Reedsville,PA,17084,40.6858453,-77.5984982,18,kstrausbaugh@jldmgtgroup.com,jdimpsey@jldmgtgroup.com
800246610,Trinity Point Apartments                          ,5400 E Blarney Pl,Sioux Falls,SD,57110,43.5335964,-96.65975429999999,36,chris@lloydcompanies.com,christie@lloydcompanies.com
800246611,Technology Heights Apartments                     ,3815 N Potter Ave,Sioux Falls,SD,57107,43.5844787,-96.7801576,35,r.merk@sfministrycenter.org,christie@lloydcompanies.com
800246612,The Carling                                       ,1512 N La Salle Dr,Chicago,IL,60610,41.9096602,-87.633534,80,gbuechler@tmo.com,ccooper@tmo.com
800246613,Aurora Downtown Revitalization                    ,5618 N Milwaukee Ave,Chicago,IL,60646,41.98334879999999,-87.7752222,76,wwoodley@tcbinc.org,sivory@realtymortgageco.com
800246649,The Grove at Oakmont Apartments                   ,400 E Waring St,Waycross,GA,31501,31.2394836,-82.3647733,39,lbarron@thevantagegroup.biz,ccollier@thevantagegroup.biz
800246654,The Lofts at McKinley                             ,809 N 5th Ave,Phoenix,AZ,85003,33.4571521,-112.0798222,51, ,adesabato@dunlap-magee.com
800246663,Mantua Gardens East                               ,610 N 32nd St,Philadelphia,PA,19104,39.9647068,-75.1890447,22,jdimpsey@jldmgtgroup.com,mchapter@jldmgtgroup.com
800246664,Sharswood ll                                      ,1450 N 21st St,Philadelphia,PA,19121,39.977161,-75.170129,48,adavenport@tmo.com,cdurnin@tmo.com
800246666,Madison Grove                                     ,331 Grove City Rd Unit 301,Slippery Rock,PA,16057,41.077343,-80.053546,46,jwoda@wodagroup.com,tearhart@wodagroup.com
800246665,Hickory Meadow                                    ,100 Birath Ln,Indiana,PA,15701,40.6414372,-79.1383165,46,jwoda@wodagroup.com,tearhart@wodagroup.com
800246667,Ridgewood Greene                                  ,200 Zambori St,Reynoldsville,PA,15851,41.0873827,-78.8839911,35,jwoda@wodagroup.com,tearhart@wodagroup.com
800246723,Live Oak Villas                                   ,228 Wisteria Rd,Midway,GA,31320,31.8025667,-81.4207299,60,psearles@bjsfoundation.org,rstevens@fairwaymanagement.com
800246744,Tillmon Villanueva                                ,701 W Somerset St,Philadelphia,PA,19133,39.9945381,-75.1437515,73,paylesworth@wcrpphila.org,azayas@wcrpphila.org
800246746,Evelyn Sanders Phase 2                            ,913 Indiana Avenue,Philadelphia,PA,19133,39.9976583,-75.14554989999999,24,paylesworth@wcrpphila.org,azayas@wcrpphila.org
800246840,Villas de HACE                                    ,1426 N 6th St,Philadelphia,PA,19122,39.9739507,-75.14644299999999,18,Mgonzalez@hacedc.org,dgonzalez@hacemgmtco.org
800246841,Jefferson Estates 2                               ,825 Kings Hwy,Lewes,DE,19958,38.7611376,-75.1438402,28,jibe@severncos.com,alexr@severncos.com
800246860,Meadows at Arcadia                                ,4025 Golf Links Blvd,Shreveport,LA,71109,32.4729728,-93.810771,57,lindsat@clearinvestgroup.com,lindsay@clearinvestgroup.com
800246858,Parson's Village                                  ,10825 N Cave Creek Rd,Phoenix,AZ,85020,33.5851557,-112.0484172,46,dgottry@umom.org,jennij@bpimail.com
800246881,Brandy Spring Apts                                ,300 Brandy Spring Drive,Mercer,PA,16137,41.2224131,-80.2458338,35,tjohnson@coniferllc.com,tjohnson@coniferllc.com
800246842,Grandview Marquette                               ,600 Altamont St,Marquette,MI,49855,46.5399373,-87.4041594,50,shannonm@jrsgreen.com,kbeach@kmgprestige.com
800246885,Bell Memorial Apartments                          ,305 22nd St,Winnfield,LA,71483,31.9110544,-92.6443377,56,rholmes@idphousing.com,dgates@triumphmgmt.com
800246890,Branch Blackstone Development                     ,204 Broad St,Pawtucket,RI,2860,41.8827302,-71.3868675,2,apierson@pcfdevelopment.org,ybarros@maloneyproperties.com
800246892,Berwyn Apartments                                 ,3137 Oak Park Ave,Berwyn,IL,60402,41.8345693,-87.79269,28,brown@ndhcorp.com,info@liveatberwyn.com
800246945,Merrill Crossing Apartments                       ,1275 E 9th Ave,Anchorage,AK,99501,61.2141791,-149.8598032,78,jnorlund@nwalsaka.org,lneally@nwalaska.org
800246946,Cayetano Villas of La Vernia                      ,120 Villas Dr,La Vernia,TX,78121,29.350035,-98.1328317,48,kbennett@cayetanodevelopment.com,clabrenz@abres.com
800246954,Renaissance Village Apartments                    ,8219 Perrin Beitel Rd,San Antonio,TX,78218,29.5125387,-98.41047309999999,55,gilp@prosperahcs.org,josem@prosperahcs.org
800247003,Abbington at Haw Creek                            ,1455 Buford Hwy,Cumming,GA,30041,34.1665701,-84.1210467,48,ericbuffenbarger@reaventures.com,Babbie.Jaco@boydmanagement.com
800247067,Spring Brae                                       ,101 Spring Brae Ct,Bellefonte,PA,16823,40.9034841,-77.7613458,32,mikek@mandl.net,hemminger@monarchmanage.com
800247100,Homes on Johnson Pond                             ,1007 Lake St,Salisbury,MD,21801,38.3791591,-75.6024403,59,diane@homesforamerica.org,cmurphy@habitatamerica.com
800247171,Manor at Indian Creek                             ,3904 Durham Park Rd,Stone Mountain,GA,30083,33.7713144,-84.23026709999999,94,ken@prestwickcompanies.com,terri.benskin@ledlc.com
800247188,Shyville Senior Living                            ,2710 Shyville Rd,Piketon,OH,45661,39.0627431,-83.0012453,4, , 
800247213,Anthem Park Apts.                                 ,127 W 25th St,Vancouver,WA,98660,45.63924799999999,-122.6724197,53,lgreenwood@vhausa.com,feliciap@qresinc.com
800247267,Amorce 2                                          ,3755 Hubbard Ave N,Robbinsdale,MN,55422,45.02386,-93.33326749999999,40, , 
800247369,The Pines at Westdale                             ,1127 S Houston Lake Rd,Warner Robins,GA,31088,32.5748745,-83.66470679999999,180,lbarron@thevantagegroup.biz,ccollier@thevantagegroup.biz
800247378,Tabora Gardens Senior Apts.                       ,3701 Tabora Dr,Antioch,CA,94509,37.9807283,-121.8232452,80,jastmann@sahahomes.org,acavanaugh@sahahomes.org
800247382,Dublin Crossing                                   ,920 Patriot Dr,Mankato,MN,56001,44.1722628,-93.97102919999999,45,cecile.bedor@commonbond.org,todd.eatmon@commonbond.org
800247379,Maxwell Junior Apts.                              ,123 Cleveland St SW,Ronan,MT,59864,47.5259015,-114.0994393,9,housing@ronan.net,housing@ronan.net
800247383,Hamden Specialty Housing                          ,415 Mather St,Hamden,CT,6514,41.3593494,-72.9242786,66,Ken@Regandevelopment.com,SGarner@demarcomc.com
800247403,Villages of Ben White                             ,7000 E Ben White Blvd,Austin,TX,78741,30.2177867,-97.70305479999999,173,ronk@hacanet.org,matt.lutz@capstonemanagement.com
800247406,Sunrise Vista                                     ,4415 S 28th St,Phoenix,AZ,85040,33.4067583,-112.0204247,189,mbreen@atlanticdev.com,amcentee@celticpropertymanagement.com
800247407,Wildflower Apartments                             ,1250 34th St,Missoula,MT,59801,46.8380226,-114.0161161,72,ldavidson@missoulahousing.org,mmelding@missoulahousing.org
800247454,Vineyard Estates                                  ,915 W Alta Vista Rd,Phoenix,AZ,85041,33.3875674,-112.0854531,136,jlaw@atlanticdev.com,amcentee@celticpropertymanagement.com
800247467,Galloway Meadows                                  ,29418 Matthewstown Rd,Easton,MD,21601,38.7805116,-76.0556447,32,gworgan@dvdc.com,mkempski@fairvillemanagement.com
800247478,River View at Calallen                            ,11930 Leopard Street,Calallen,TX,78410,27.8544655,-97.59811359999999,87,hflores@madhousedevelopment.net,tamra.ryals@uahmgt.com
800247477,Overlook at Plum Creek                            ,4850 Cromwell Dr,Kyle,TX,78640,30.0178335,-97.87341769999999,92,veronican@dmacompanies.com,sergioa@dmacompanies.com
800247479,Wildflower Terrace                                ,3801 Berkman Dr,Austin,TX,78723,30.2902821,-97.6984289,191,veronican@dmacompanies.com,sergioa@dmacompanies.com
800247527,Normandin Square                                  ,22 Strafford St,Laconia,NH,3246,43.5324622,-71.46464569999999,60,deck@laconiahousing.org,deck@laconiahousing.org
800247528,Patriot Palms                                     ,4980 Sean Haggerty Dr,El Paso,TX,79934,31.9326884,-106.4246833,178,bbowling4@tropicanahomes.com,djimenez@tropicanaproperties.org
800247536,Newfound River Apartments                         ,368 Nh Route 104,New Hampton,NH,3256,43.6198643,-71.6342105,29,Klacasse@nefamilyhousing.com,srlacasse@nefamilyhousing.com
800247587,Mid-Towne Apartments                              ,820 Carrell Street,Tomball,TX,77375,30.1064134,-95.60538269999999,44,info@hamiltonvalley.com,danahoover@hamiltonvalley.com
800247605,Fruit Sever Street Apts.                          ,11 Sever St,Worcester,MA,1609,42.26501469999999,-71.81241709999999,129,edatta@tcbinc.org,scaron@tcbinc.org
800247639,Riverstone Trails Apartments                      ,201 Planters Rd,Sunnyvale,TX,75182,32.7838863,-96.57736650000001,87,vzimmerman@wilhoitproperties.com,pwilhoit@wilhoitproperties.com
800247640,Chisolm Trail Apartments                          ,18204 Chisholm Trl,Houston,TX,77060,29.9635668,-95.3983332,218,vzimmerman@wilhoitproperties.com,Susan.Polasek@assetliving.com
800247641,Northwest Apartments                              ,1623 Northwest Blvd,Georgetown,TX,78628,30.6588146,-97.6793682,24,info@hamiltonvalley.com,info@hamiltonvalley.com
800247642,Scotland Community                                ,7838 Scotland Dr,Potomac,MD,20854,39.0314311,-77.1596606,70,tdeltufo@enterprisehomes.com,maryclairmurphy@verizon.net
800247676,UMOM Family Housing 2                             ,3330 East Van Buren Street,Phoenix,AZ,85008,33.4519409,-112.0094217,55,dnewsom@umom.org,caguirre@dunlap-magee.com
800247677,UMOM Family Housing 1                             ,3330 East Van Buren Street,Phoenix,AZ,85008,33.4519409,-112.0094217,67,dnewsom@umom.org,caguirre@dunlap-magee.com
800247678,Oak Meadows Apartments                            ,1901 Centenary Blvd,Shreveport,LA,71101,32.4934137,-93.7318768,109, ,info@ppcrealty.com
800247706,The Homestead                                     ,74 Gompers Avenue,Indiana,PA,15701,40.621308,-79.13815439999999,21,jginocchi@trekdevelopment.com,tcorwin@trekdevelopment.com
800247708,Townhomes at Factory Square                       ,515 North College Street,Carlisle,PA,17013,40.20903,-77.19456199999999,49,dburg@pirhl.com,BHooper@hrehllc.com
800247707,Washington Square Townhomes                       ,78 West Washington Street,Chamberburg,PA,17201,39.9340082,-77.6634055,48,pmotter@interfaithhousing.org,nprorock@interfaithhousing.org
800247709,Villa Maria 2 Preservation                        ,815 Plum Street,Erie,PA,16502,42.1202334,-80.1018333,27,mgood@hands-erie.org,mgood@hands-erie.org
800247710,Riviera Apartments                                ,901 Druid Park Lake Dr,Baltimore,MD,21217,39.31657360000001,-76.6364428,50,SLinder@pennrose.com,lfelgar@pennrose.com
800247723,Villas at Boston Heights                          ,3510 Boston Avenue,Benbrook,TX,76116,32.7217309,-97.4567294,134,dsulakhe@omhousing.com,nserrano@abres.com
800247722,La Villita Apartments Phase 2                     ,529 Old Port Isabel Road,Brownsville,TX,78520,25.9305011,-97.4787221,72,mgroupinc@sbcglobal.net,karma.cargal@capstonemanagement.com
800247724,Claridge Apartments                               ,319 Dempster Street,Evanston,IL,60201,42.0413828,-87.6760434,48,rkoenig@hodc.org,roserusso@hodc.org
800247725,Nueva Vista 2                                     ,334 North Union Street,Kennewick,WA,99336,46.21392849999999,-119.1788626,31,lhammer@kennewickha.org,bonnie.horab@cascade-management.com
800247736,Boulevard Apartments                              ,2830 West Highland Blvd.,Milwaukee,WI,53208,43.0449446,-87.9500111,180,jb@berradaproperties.com,beth@berradaproperties.com
800247781,Canal Bluffs Phase 3                              ,102 Harmony Drive,Bourne,MA,2532,41.7141728,-70.58467999999999,42,jcreamer@poah.org,PBelden@poahcommunities.com
800247830,Langwick Senior Residence                         ,955 Langwick Drive,Houston,TX,77060,29.953404,-95.3907988,94,lwong@apcommuniyies.com,jdelsol@apcommunities.com
800247832,Aberdeen Family Residences                        ,100 Church Street,Aberdeen,NJ,7747,40.40846639999999,-74.2298082,60,emartoglio@rpmdev.com,hbarash@rpmdev.com
800247857,Village at Iron Branch                            ,10 Hall Heritage Circle,Millsboro,DE,19966,38.5861742,-75.2983902,36,tom@greenstreethousing.com,mmelnick@tmamgroup.com
800247831,Stone Ridge Apartments                            ,4590 Fairmount Hwy SE,Calhoun,GA,30701,34.46387989999999,-84.911256,64,bjparent@comcast.net,jeanne.hatten@royalamerican.com
800247858,Sheridan Park Preservation                        ,4526 North Magnolia Avenue,Chicago,IL,60640,41.9643257,-87.6613497,92,david.pearson@related.com,joe.lamantia@related.com
800247859,Merritt Station                                   ,1420 Merritt Blvd,Dundalk,MD,21222,39.2762995,-76.5057471,61,ecoale@ospreypc.com,cmurphy@habitatamerica.com
800247875,The Works at Pleasant Valley                      ,2800 Lyons Road,Austin,TX,78702,30.2652208,-97.70712909999999,41,mitch.weynand@lifeworksaustin.org,cquillen@abres.com
800247876,Laurel Glen                                       ,nan,San Antonio,TX,78254,29.5465009,-98.7297351,71,lwong@apcommunities.com,claudia@apcommunities.com
800247879,Chlemsford Woods Residences 2                     ,267 Littleton Road,Chlemsford,MA,1824,42.5859309,-71.3846636,56,kjm@scgdevelopment.com,connie@chelmfordha.com
800247884,Sunset Court                                      ,1144 Harrington Ave NE,Renton,WA,98056,47.5017573,-122.1823502,56,mrg@rentonhousing.org,mulligand@quantumms.com
800247885,Mt Angeles View                                   ,2603 South Francis Street,Port Angeles,WA,98362,48.1021536,-123.429213,65,kkassinger@peninsulapha.org,smartinez@peninsulapha.org
800247880,thinkEast Apartments                              ,1185 Shady Lane,Austin,TX,78721,30.2633958,-97.6893071,170,lwong@apcommunities.com,claudia@apcommunities.com
800247924,New Holland Apartments Associates                 ,146 East Franklin Street,New Holland,PA,17557,40.1011913,-76.0881034,54,LGREENER@Communitybasics.com,JRAFF@communitybasics.com
800247959,Greenridge Commons                                ,28 Park Pl,Pascoag,RI,2859,41.9563031,-71.70151349999999,92,jgarlick@neighborworksbrv.org,dkelly@maloneyproperties.com
800247925,"Pearl Street Commons, LLC                         ",3512 Pearl Street,McHenry,IL,60050,42.34753480000001,-88.2663067,25,jwilmoth@fccommunities.org,cpitsenbarger@fccommunities.org
800248037,Sandstone Family Apartments                       ,100 North Plains Road,Athens,OH,45780,39.3769637,-82.1370206,48,rsiddons@frontiercommunity.com,awhapham@cimanagementservices.com
800248038,Visions at Absecon Senior                         ,15 Stoneybrook Dr,Absecon,NJ,8201,39.4403462,-74.4944071,31,admin@dmp.email,terrym@dmp.email
800248039,Visions at Abescon Family                         ,PO Box 286,Freehold,NJ,7728,40.2303787,-74.27661859999999,24,admin@dmp.email,terrym@dmp.email
800248060,3 Meeting Place                                   ,3 Meeting Place Drive,Exeter,NH,3833,42.989861,-70.962623,43,dtotman@avestahousing.org,agilliam@avestahousing.org
800248061,Jeffery Towers Apartments                         ,7020 South Jeffery Blvd.,Chicago,IL,60649,41.7670591,-87.5767242,135,pvietti@ihdc.org,hmimms@ihdc.org
800248067,Gile Hill                                         ,2 Gile Drive,Hanover,NH,3755,43.6875303,-72.27411339999999,61,awinter@tphtrust.org,ktluce@maloneyproerties.com
800248135,Aberdeen Senior Residences                        ,100 Church Street,Aberdeen,NJ,7747,40.40846639999999,-74.2298082,70,emartoglio@rpmdev.com,hbarash@rpmdev.com
800248125,Byers Estate 4                                    ,2501 Wildflower Street,Monroe,LA,71203,32.5045987,-92.0737765,39,bertl@standardenterprises.com,bertl@standardenterprises.com
800248126,Sundance Meadows                                  ,865 Tony's Road,Brownsville,TX,78256,25.9869046,-97.47888669999999,122,skphilip@stchd.org,clabrenz@abres.com
800248136,Trailside Acres                                   ,223 Sargent Dr,Red Wing,MN,55066,44.5715583,-92.58794449999999,43,rickg@swmhp.org,Joleen@smrrental.com
800248137,Live Oak Apartments                               ,4121 Williams Drive,Georgetown,TX,78628,30.6785704,-97.70843339999999,98,clintner@pedcor.net,margiew@pedcor.net
800248156,Nissly Chocolate Factory                          ,951 Wood Street,Mount Joy,PA,17552,40.1138966,-76.52739439999999,26,lgreener@communitybasics.com,Jraff@communitybasics.com
800248184,Trinity 60 King                                   ,60 King St,Providence,RI,2909,41.8231156,-71.4537643,35, ,jdonahue@trinitymanagementcompany.com
800248185,60 King                                           ,60 King St,Providence,RI,2909,41.8231156,-71.4537643,20,drazend@trinityfincial.com,jdonahue@trinitymanagementcompany.com
800248223,Walker Park Apartments                            ,80 Walnut Park,Boston,MA,2119,42.3146277,-71.0944785,46,eloomis@urbanedge.org,hcruz@winnco.com
800248227,Tenney Place 2                                    ,505 W Lowell Ave,Haverhill,MA,1832,42.7798402,-71.12396869999999,3,Dsperounis@dakotapartners.net,Schmid@hallkeen.com
800248222,First Mulberry                                    ,211 Crescent Street,Harrisburg,PA,17104,40.26218799999999,-76.870978,45,darrenb@harrisburghousing.org,Katy.Wendel@mvahpartners.com
800248261,Parkview Manor                                    ,8975 Guilford Rd Ste 100,Columbia,MD,21046,39.1677204,-76.8528351,47,rgoldman@mhpartners.org,tross@res1.net
800248343,Chapman Crossings                                 ,14741 Chapman Woods Crossings,Houston,TX,77044,29.9667978,-95.1684251,110,joey.chapman@royalamaerican.com,Veronica.Ramsey@royalamerican.com
800248308,Westhaven                                         ,4577 westport Road,Columbus,OH,43228,39.9418193,-83.11934719999999,90,Cullen@updevelopers.com,tina@upachicago.com
800248262,South Point Apartments                            ,1604 Cooper Lake Road,Morehouse Parish,LA,71220,32.7821863,-91.8942383,25,bertl@standardenterprises.com,bertl@standardenterprises.com
800248347,Palladium Anna                                    ,2020 Florence Dr,Anna,TX,75409,33.33228460000001,-96.5506616,170,brusilow@coatsrose.com,jmaxwell@palladiumusa.com
800248352,Desert Hot Springs                                ,11190 Mesquite Avenue,Desert Hot Springs,CA,92240,33.9677562,-116.4958808,79,David@dbrdevelopment.com,Brenda@solari-ent.com
800248349,Palladium Garland                                 ,950 West Interstate 30,Anna,TX,75043,32.8339597,-96.6080411,130,brusilow@coatsrose.com,jmaxwell@palladiumusa.com
800248380,The Park at Sutton Oaks                           ,1010 Locke St,San Antonio,TX,78208,29.4373985,-98.4475812,198,edgar@franklinmgt.net,rbaldwin@franklinmgt.net
800248391,Jefferson Village Apartments                      ,2173 Idaho Ave SE,Huron,SD,57350,44.3408339,-98.2098493,35,ben@phoenixholding.us,ben@phoenixholding.us
800248425,Crossroads Meadow                                 ,112 McConahy Way,Ebensburg,PA,15931,40.4771664,-78.7351668,45,jwoda@wodagroup.com,charris@wodagroup.com
800248424,Audubon Crossing                                  ,119 Edgewood Avenue,Dayton,OH,45402,39.7646232,-84.2086111,47,jwoda@wodagroup.com,management@wodagroup.com
800248427,Greenwood Park Apartments                         ,1015 East 47th Street,Chicago,IL,60653,41.8093943,-87.6009072,112,kday@poah.org,ckilmurry@poahcommunities.com
800248428,Fairwood Commons                                  ,1774 E Main St,Columbus,OH,43205,39.957784,-82.9519622,47,jwoda@wodagroup.com,tearhart@wodagroup.com
800248486,The Standard at Boswell Marketplace               ,8861 Old Decatur Drive,Fort Worth,TX,76179,32.8835134,-97.39279739999999,118,mmlemons@fwhs.org,karma.cargal@capstonemanagement.com
800248457,Kaia Pointe                                       ,104 Bettie Mae Way,Georgetown,TX,78633,30.6965478,-97.7365635,92,megan@o-sda.com,sbaker@accoladepm.com
800248456,Garden Terrace Apartments                         ,1015 W. William Cannon,Austin,TX,78745,30.19864209999999,-97.7934434,78,walter.moreau@foundcom.org,walter.moreau@foundcom.org
800248531,Johnson and Butler-Lindon Apartments              ,6146 South Kenwood,Chicago,IL,60637,41.7828038,-87.5935746,98,kday@poah.org,ckilmurry@poahcommunities.com
800248532,Liberty Bank Building                             ,2320 East Union Street,Seattle,WA,98122,47.6130777,-122.3020721,108,cpersons@capitolhillhousing.org,vchambersmanora@capitolhillhousing.org
800248901,Capital Crossing (FKA Woodway Square Apartments)  ,1700 Teri Road,Austin,TX,78744,30.205218,-97.7559278,230,rlunderby@dominiuminc.com,lvasquez@blazerrealestate.com
800248902,New Leaf Community                                ,1601 East Marland Street,Hobbs,NM,88240,32.6963214,-103.1172093,57,HBarela@yeshousing.org,jmacg@monarchnm.com
800248903,Imperial Apartments                               ,205 Silver Avenue SW,Albuquerque,NM,87102,35.082485,-106.6501819,59,HBarela@yeshousing.org,susan.polasek@capstonemanagement.com
800248922,Crawford Park                                     ,1180 North Masters Drive,Dallas,TX,75217,32.7313439,-96.64514179999999,134,dgentry@peakcapitalpartners.com,tpolson@peakliving.com
800248904,Calendula Court                                   ,928 South Webster Ave.,Anaheim,CA,92804,33.81850319999999,-117.9707137,24,david@dbrdevelopment.com,sean@solari-ent.com
800248923,22 Marshall Street                                ,22 Marshall Street,Nashua,NH,3060,42.7580196,-71.45548939999999,140,dick@anagnost.com,Stephanie@anaghost.com
800248924,Upper Valley Supportive Housing                   ,420 Mt Support Road,Lebanon,NH,3784,43.671708,-72.2634751,18,andrew.winter@tphtrust.org,jennie.gibson@tphtrust.org
800248933,Columbia Mill Apartments                          ,2239 Flat Shoals Rd SE,Atlanta,GA,30316,33.7199204,-84.3143683,100,jgrauley@columbiares.com,nmaddux@columbiares.com
800248931,East Meadows                                      ,1223 North Walters Street,San Antonio,TX,78202,29.42976939999999,-98.45247950000001,205,louis.bernardy@mccormackbaron.com,michael.martinez@mccormackbaron.com
800248932,Chestnut Crossing Apartments                      ,275 Chestnut St,Springfield,MA,1104,42.1096843,-72.5925786,96,tkegelman@homecitydevelopment.org,evega@hmrproperties.com
800248934,Preserve at Red Run                               ,9100 Garth Rd,Owings Mills,MD,21117,39.3996593,-76.7879976,76,jhoover@coniferllc.com,rlampher@coniferllc.com
